ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.90, XGBoost:0.00, CatBoost:0.10",0.9279770297011625,0.5947543983081395,0.14465340315493383,0.5136784097618579
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.55, CatBoost:0.00",0.927963541480856,0.5823806487421533,0.18066611505091587,0.4756437021572721
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.45, CatBoost:0.15",0.9279597975119088,0.5773762938419951,0.19429250152209754,0.46342480607223285
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.50, CatBoost:0.10",0.9279423127019131,0.5782792374495909,0.1913900991221748,0.4640577762848505
LightGBM_XGBoost_CatBoost,"LightGBM:0.90, XGBoost:0.05, CatBoost:0.05",0.9279060842965144,0.59569409463773,0.14212656772389975,0.5151215655267839
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.40, CatBoost:0.20",0.9278881676561903,0.5763944225941037,0.1972501080244537,0.4612711022840119
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.25, CatBoost:0.30",0.9278615798628725,0.5768562989773953,0.19806609197417058,0.46543817226715584
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.55, CatBoost:0.05",0.9278216765813795,0.5790911191417271,0.188544108019638,0.4660079385187062
LightGBM_XGBoost_CatBoost,"LightGBM:0.50, XGBoost:0.15, CatBoost:0.35",0.9278195757268318,0.5778836773517895,0.19597890959885877,0.46996107632425116
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.35, CatBoost:0.25",0.9277303509443839,0.5753671331048837,0.20026247388201288,0.4601493884921612
LightGBM_XGBoost_CatBoost,"LightGBM:0.60, XGBoost:0.00, CatBoost:0.40",0.9276583432371279,0.5802929080784605,0.18901188973251581,0.47737200768827537
LightGBM_XGBoost_CatBoost,"LightGBM:0.55, XGBoost:0.05, CatBoost:0.40",0.9275788994116178,0.5785313137947795,0.19400326494688327,0.4730610844200412
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.20, CatBoost:0.35",0.927534241678209,0.5755648759083685,0.20116039921079934,0.4620849165702957
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.50, CatBoost:0.15",0.9275035709291366,0.5745308636857495,0.19958208168388944,0.4571755475645636
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.55, CatBoost:0.10",0.9274881416315038,0.575455372798976,0.19665071024763117,0.4580077321707658
